source,target,type,properties
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver,Entity::screwdriver,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw,Entity::front_bracket_screw,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy,Entity::front_wheel_assy,HAS_ENTITY,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasLabel::base_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_70_9_118_7,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasLabel::rear_chassis_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_70_9_118_7,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasLabel::rear_wheel_assy_rear_wheel_assy,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_wheelassembly,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_rear_wheel_assy,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_2_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasLabel::front_rear_chassis_pin_front_rear_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasParentComponent::front_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasRequiredCondition::front_rear_chassis_pin_aligned_front_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasSafetyRequirement::front_rear_chassis_pin_secured_base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_2_70_9_118_7,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_chassispin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_fastener,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::requiresInstalledBefore::front_rear_chassis_pin_rear_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_2_front_rear_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_3_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasInstallTarget::front_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasLabel::front_chassis_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_3_118_7_178_8,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::isA::front_chassis_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::isA::front_chassis_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::requiresInstalledBefore::front_chassis_base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_3_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasLabel::front_chassis_pin_front_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_118_7_178_8,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_chassispin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_fastener,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5,HAS_PREDICATE,{}
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket,HAS_PREDICATE,{}
