id,type,properties
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis,Predicate,"{""args"": [""front_chassis_pin"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(front_chassis_pin, front_chassis)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasLabel::front_chassis_pin_front_chassis_pin,Predicate,"{""args"": [""front_chassis_pin"", ""front_chassis_pin""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(front_chassis_pin, front_chassis_pin)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasLabel::front_chassis_pin_front_chassis_pin"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasLabel::front_chassis_pin_front_chassis_pin"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis,Predicate,"{""args"": [""front_chassis_pin"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(front_chassis_pin, front_chassis)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis,Predicate,"{""args"": [""front_chassis_pin"", ""aligned"", ""front_chassis_pin"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasRequiredCondition(front_chassis_pin, aligned, front_chassis_pin, front_chassis)"", ""display_name"": ""hasRequiredCondition"", ""name"": ""hasRequiredCondition"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis"", ""predicate_key"": ""has_required_condition"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""required_conditions"", ""0""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace,Predicate,"{""args"": [""front_chassis_pin"", ""secured"", ""base"", ""workspace""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasSafetyRequirement(front_chassis_pin, secured, base, workspace)"", ""display_name"": ""hasSafetyRequirement"", ""name"": ""hasSafetyRequirement"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace"", ""predicate_key"": ""has_safety_requirement"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""safety_requirements"", ""0""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_118_7_178_8,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4"", 118.7, 178.8], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_4, 118.7, 178.8)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_118_7_178_8"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_118_7_178_8"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_chassispin,Predicate,"{""args"": [""front_chassis_pin"", ""ChassisPin""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_chassis_pin, ChassisPin)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_chassispin"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_chassispin"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_component,Predicate,"{""args"": [""front_chassis_pin"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_chassis_pin, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_component"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_fastener,Predicate,"{""args"": [""front_chassis_pin"", ""Fastener""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_chassis_pin, Fastener)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_fastener"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_fastener"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base,Predicate,"{""args"": [""front_chassis_pin"", ""front_chassis"", ""base""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(front_chassis_pin, front_chassis, base)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base"", ""source"": {""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4"", ""front_chassis_pin""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_4, front_chassis_pin)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5"", ""install""], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasAction(event_5, install)"", ""display_name"": ""hasAction"", ""name"": ""hasAction"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install"", ""predicate_key"": ""has_action"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install"", ""source"": {""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""rear_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(rear_rear_chassis_pin, rear_chassis)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""rear_rear_chassis_pin""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(rear_rear_chassis_pin, rear_rear_chassis_pin)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""rear_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(rear_rear_chassis_pin, rear_chassis)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""aligned"", ""rear_rear_chassis_pin"", ""rear_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasRequiredCondition(rear_rear_chassis_pin, aligned, rear_rear_chassis_pin, rear_chassis)"", ""display_name"": ""hasRequiredCondition"", ""name"": ""hasRequiredCondition"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis"", ""predicate_key"": ""has_required_condition"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""required_conditions"", ""0""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""secured"", ""base"", ""workspace""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasSafetyRequirement(rear_rear_chassis_pin, secured, base, workspace)"", ""display_name"": ""hasSafetyRequirement"", ""name"": ""hasSafetyRequirement"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace"", ""predicate_key"": ""has_safety_requirement"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""safety_requirements"", ""0""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5"", 178.8, 273.5], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_5, 178.8, 273.5)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""ChassisPin""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(rear_rear_chassis_pin, ChassisPin)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(rear_rear_chassis_pin, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""Fastener""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(rear_rear_chassis_pin, Fastener)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,Predicate,"{""args"": [""rear_rear_chassis_pin"", ""rear_chassis"", ""base""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(rear_rear_chassis_pin, rear_chassis, base)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base"", ""source"": {""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5"", ""rear_rear_chassis_pin""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_5, rear_rear_chassis_pin)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6"", ""install""], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasAction(event_6, install)"", ""display_name"": ""hasAction"", ""name"": ""hasAction"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install"", ""predicate_key"": ""has_action"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install"", ""source"": {""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis,Predicate,"{""args"": [""front_bracket"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(front_bracket, front_chassis)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_bracket"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket,Predicate,"{""args"": [""front_bracket"", ""front_bracket""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(front_bracket, front_bracket)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
